step,epoch,metric,value
296,2,train/loss,1.8228240013122559
296,2,train/lr,6.990535085206789e-05
297,2,train/loss,1.7748191356658936
297,2,train/lr,6.990336963729347e-05
298,2,train/loss,1.7446966171264648
298,2,train/lr,6.990136792981034e-05
299,2,train/loss,1.839781641960144
299,2,train/lr,6.989934573079371e-05
300,2,train/loss,1.7777007818222046
300,2,train/lr,6.989730304143091e-05
301,2,train/loss,1.8539814949035645
301,2,train/lr,6.989523986292124e-05
302,2,train/loss,1.8445262908935547
302,2,train/lr,6.989315619647606e-05
303,2,train/loss,2.07913875579834
303,2,train/lr,6.989105204331872e-05
304,2,train/loss,1.8964687585830688
304,2,train/lr,6.988892740468466e-05
305,2,train/loss,2.22975492477417
305,2,train/lr,6.988678228182129e-05
306,2,train/loss,1.898404598236084
306,2,train/lr,6.988461667598806e-05
307,2,train/loss,2.16011381149292
307,2,train/lr,6.988243058845648e-05
308,2,train/loss,2.0024590492248535
308,2,train/lr,6.988022402051004e-05
309,2,train/loss,1.7194725275039673
309,2,train/lr,6.98779969734443e-05
310,2,train/loss,1.6067378520965576
310,2,train/lr,6.987574944856681e-05
311,2,train/loss,1.8553028106689453
311,2,train/lr,6.987348144719715e-05
312,2,train/loss,1.9533636569976807
312,2,train/lr,6.987119297066691e-05
313,2,train/loss,1.8696231842041016
313,2,train/lr,6.986888402031973e-05
314,2,train/loss,1.569522738456726
314,2,train/lr,6.986655459751126e-05
315,2,train/loss,2.0706217288970947
315,2,train/lr,6.986420470360917e-05
316,2,train/loss,2.527022361755371
316,2,train/lr,6.986183433999313e-05
317,2,train/loss,2.036675453186035
317,2,train/lr,6.985944350805486e-05
318,2,train/loss,1.8689181804656982
318,2,train/lr,6.985703220919807e-05
319,2,train/loss,1.782538652420044
319,2,train/lr,6.985460044483852e-05
320,2,train/loss,1.9614181518554688
320,2,train/lr,6.985214821640392e-05
321,2,train/loss,1.7456231117248535
321,2,train/lr,6.984967552533409e-05
322,2,train/loss,1.7509193420410156
322,2,train/lr,6.984718237308077e-05
323,2,train/loss,1.522597312927246
323,2,train/lr,6.984466876110779e-05
324,2,train/loss,1.9026527404785156
324,2,train/lr,6.984213469089095e-05
325,2,train/loss,1.833655595779419
325,2,train/lr,6.983958016391807e-05
326,2,train/loss,1.7461538314819336
326,2,train/lr,6.983700518168897e-05
327,2,train/loss,1.8495426177978516
327,2,train/lr,6.98344097457155e-05
328,2,train/loss,2.091358184814453
328,2,train/lr,6.983179385752152e-05
329,2,train/loss,2.0073294639587402
329,2,train/lr,6.982915751864289e-05
330,2,train/loss,2.117511510848999
330,2,train/lr,6.982650073062745e-05
331,2,train/loss,1.6632578372955322
331,2,train/lr,6.982382349503509e-05
332,2,train/loss,2.007816791534424
332,2,train/lr,6.982112581343768e-05
333,2,train/loss,1.9013875722885132
333,2,train/lr,6.981840768741912e-05
334,2,train/loss,1.7399709224700928
334,2,train/lr,6.981566911857527e-05
335,2,train/loss,1.7044572830200195
335,2,train/lr,6.981291010851404e-05
336,2,train/loss,1.5154223442077637
336,2,train/lr,6.981013065885529e-05
337,2,train/loss,1.614251971244812
337,2,train/lr,6.980733077123094e-05
338,2,train/loss,1.7010164260864258
338,2,train/lr,6.980451044728486e-05
339,2,train/loss,1.7990063428878784
339,2,train/lr,6.980166968867296e-05
340,2,train/loss,1.8933160305023193
340,2,train/lr,6.979880849706309e-05
341,2,train/loss,1.9635509252548218
341,2,train/lr,6.979592687413516e-05
342,2,train/loss,1.9727427959442139
342,2,train/lr,6.979302482158106e-05
343,2,train/loss,1.8891627788543701
343,2,train/lr,6.979010234110462e-05
344,2,train/loss,1.8519518375396729
344,2,train/lr,6.978715943442175e-05
345,2,train/loss,1.7296059131622314
345,2,train/lr,6.97841961032603e-05
346,2,train/loss,2.002093553543091
346,2,train/lr,6.978121234936009e-05
347,2,train/loss,1.5686631202697754
347,2,train/lr,6.9778208174473e-05
348,2,train/loss,1.8589856624603271
348,2,train/lr,6.977518358036285e-05
349,2,train/loss,1.6662098169326782
349,2,train/lr,6.977213856880545e-05
350,2,train/loss,1.6848254203796387
350,2,train/lr,6.976907314158861e-05
351,2,train/loss,1.78704833984375
351,2,train/lr,6.976598730051216e-05
352,2,train/loss,1.7291858196258545
352,2,train/lr,6.976288104738784e-05
353,2,train/loss,1.915008544921875
353,2,train/lr,6.975975438403942e-05
354,2,train/loss,2.1748297214508057
354,2,train/lr,6.975660731230266e-05
355,2,train/loss,1.803060531616211
355,2,train/lr,6.975343983402529e-05
356,2,train/loss,1.8558810949325562
356,2,train/lr,6.975025195106701e-05
357,2,train/loss,1.9773499965667725
357,2,train/lr,6.974704366529953e-05
358,2,train/loss,1.931447982788086
358,2,train/lr,6.97438149786065e-05
359,2,train/loss,1.490163803100586
359,2,train/lr,6.97405658928836e-05
360,2,train/loss,1.7511502504348755
360,2,train/lr,6.973729641003841e-05
361,2,train/loss,1.6492929458618164
361,2,train/lr,6.973400653199059e-05
362,2,train/loss,1.752284288406372
362,2,train/lr,6.973069626067166e-05
363,2,train/loss,1.6041615009307861
