step,epoch,metric,value
228,2,train/lr,9.998649066399704e-05
229,2,train/loss,2.187722682952881
229,2,train/lr,9.998550852757644e-05
230,2,train/loss,2.225788116455078
230,2,train/lr,9.998449193700269e-05
231,2,train/loss,2.0072836875915527
231,2,train/lr,9.998344089297651e-05
232,2,train/loss,2.078817844390869
232,2,train/lr,9.998235539622239e-05
233,2,train/loss,2.294992446899414
233,2,train/lr,9.998123544748852e-05
234,2,train/loss,2.2168102264404297
234,2,train/lr,9.998008104754686e-05
235,2,train/loss,2.1808221340179443
235,2,train/lr,9.997889219719314e-05
236,2,train/loss,2.261481285095215
236,2,train/lr,9.99776688972468e-05
237,2,train/loss,2.180354356765747
237,2,train/lr,9.997641114855103e-05
238,2,train/loss,2.269141435623169
238,2,train/lr,9.997511895197279e-05
239,2,train/loss,2.2297251224517822
239,2,train/lr,9.997379230840276e-05
240,2,train/loss,2.2023959159851074
240,2,train/lr,9.997243121875538e-05
241,2,train/loss,2.19387149810791
241,2,train/lr,9.997103568396882e-05
242,2,train/loss,2.33205509185791
242,2,train/lr,9.996960570500501e-05
243,2,train/loss,2.3931055068969727
243,2,train/lr,9.99681412828496e-05
244,2,train/loss,2.3694064617156982
244,2,train/lr,9.996664241851197e-05
245,2,train/loss,2.4781594276428223
245,2,train/lr,9.99651091130253e-05
246,2,train/loss,2.332528591156006
246,2,train/lr,9.996354136744645e-05
247,2,train/loss,2.172844886779785
247,2,train/lr,9.996193918285605e-05
248,2,train/loss,2.16900634765625
248,2,train/lr,9.996030256035844e-05
249,2,train/loss,2.0882534980773926
249,2,train/lr,9.995863150108174e-05
250,2,train/loss,2.2248716354370117
250,2,train/lr,9.995692600617776e-05
251,2,train/loss,2.1300415992736816
251,2,train/lr,9.995518607682208e-05
252,2,train/loss,2.1581735610961914
252,2,train/lr,9.995341171421401e-05
253,2,train/loss,2.0773673057556152
253,2,train/lr,9.995160291957659e-05
254,2,train/loss,2.0947349071502686
254,2,train/lr,9.994975969415657e-05
255,2,train/loss,2.048906087875366
255,2,train/lr,9.994788203922447e-05
256,2,train/loss,2.0845890045166016
256,2,train/lr,9.99459699560745e-05
257,2,train/loss,2.111483097076416
257,2,train/lr,9.994402344602467e-05
258,2,train/loss,2.0662105083465576
258,2,train/lr,9.994204251041663e-05
259,2,train/loss,2.127577781677246
259,2,train/lr,9.994002715061586e-05
260,2,train/loss,2.1848251819610596
260,2,train/lr,9.993797736801145e-05
261,2,train/loss,2.261791467666626
261,2,train/lr,9.993589316401632e-05
262,2,train/loss,2.2045388221740723
262,2,train/lr,9.993377454006707e-05
263,2,train/loss,2.0503597259521484
263,2,train/lr,9.993162149762402e-05
264,2,train/loss,2.186781406402588
264,2,train/lr,9.992943403817123e-05
265,2,train/loss,2.160940647125244
265,2,train/lr,9.99272121632165e-05
266,2,train/loss,2.1573173999786377
266,2,train/lr,9.992495587429129e-05
267,2,train/loss,2.3702034950256348
267,2,train/lr,9.992266517295086e-05
268,2,train/loss,2.334376811981201
268,2,train/lr,9.992034006077411e-05
269,2,train/loss,2.388874053955078
269,2,train/lr,9.991798053936375e-05
270,2,train/loss,2.2976279258728027
270,2,train/lr,9.991558661034612e-05
271,2,train/loss,2.4336652755737305
271,2,train/lr,9.991315827537132e-05
272,2,train/loss,2.169858455657959
272,2,train/lr,9.991069553611316e-05
273,2,train/loss,2.2581992149353027
273,2,train/lr,9.990819839426919e-05
274,2,train/loss,2.214125156402588
274,2,train/lr,9.990566685156061e-05
