step,epoch,metric,value
190,2,train/loss,2.3063840866088867
190,2,train/lr,9.5e-05
191,2,train/loss,2.413160800933838
191,2,train/lr,9.55e-05
192,2,train/loss,2.8028485774993896
192,2,train/lr,9.6e-05
193,2,train/loss,2.4119691848754883
193,2,train/lr,9.65e-05
194,2,train/loss,2.5741453170776367
194,2,train/lr,9.7e-05
195,2,train/loss,2.5159897804260254
195,2,train/lr,9.75e-05
196,2,train/loss,2.4338104724884033
196,2,train/lr,9.8e-05
197,2,train/loss,2.242419958114624
197,2,train/lr,9.850000000000001e-05
198,2,train/loss,2.309619188308716
198,2,train/lr,9.900000000000001e-05
199,2,train/loss,2.196186065673828
199,2,train/lr,9.95e-05
200,2,train/loss,2.305445909500122
200,2,train/lr,0.0001
201,2,train/loss,2.2005906105041504
201,2,train/lr,9.999998276792908e-05
202,2,train/loss,2.3667500019073486
202,2,train/lr,9.999993107172816e-05
203,2,train/loss,2.238710403442383
203,2,train/lr,9.999984491143288e-05
204,2,train/loss,2.408733367919922
204,2,train/lr,9.999972428710264e-05
205,2,train/loss,2.253502607345581
205,2,train/lr,9.999956919882058e-05
206,2,train/loss,2.2827820777893066
206,2,train/lr,9.999937964669359e-05
207,2,train/loss,2.165402412414551
207,2,train/lr,9.999915563085234e-05
208,2,train/loss,2.1867361068725586
208,2,train/lr,9.999889715145123e-05
209,2,train/loss,2.278961181640625
209,2,train/lr,9.999860420866844e-05
210,2,train/loss,2.2939658164978027
210,2,train/lr,9.999827680270587e-05
211,2,train/loss,2.154738187789917
211,2,train/lr,9.999791493378921e-05
212,2,train/loss,2.3290538787841797
212,2,train/lr,9.999751860216787e-05
213,2,train/loss,2.139996290206909
213,2,train/lr,9.999708780811505e-05
214,2,train/loss,2.2215027809143066
214,2,train/lr,9.999662255192772e-05
215,2,train/loss,2.2754056453704834
215,2,train/lr,9.999612283392651e-05
216,2,train/loss,2.2401981353759766
216,2,train/lr,9.99955886544559e-05
217,2,train/loss,2.424558162689209
217,2,train/lr,9.99950200138841e-05
218,2,train/loss,2.246695041656494
218,2,train/lr,9.999441691260305e-05
219,2,train/loss,2.2994766235351562
219,2,train/lr,9.999377935102847e-05
220,2,train/loss,2.2896406650543213
220,2,train/lr,9.999310732959979e-05
221,2,train/loss,2.3297204971313477
221,2,train/lr,9.999240084878025e-05
222,2,train/loss,2.383725881576538
222,2,train/lr,9.999165990905683e-05
223,2,train/loss,2.3398685455322266
223,2,train/lr,9.999088451094021e-05
224,2,train/loss,2.3538742065429688
224,2,train/lr,9.999007465496488e-05
225,2,train/loss,2.26947021484375
225,2,train/lr,9.998923034168905e-05
226,2,train/loss,2.2923941612243652
226,2,train/lr,9.998835157169468e-05
227,2,train/loss,2.241109848022461
227,2,train/lr,9.998743834558752e-05
228,2,train/loss,2.115489959716797
228,2,train/lr,9.998649066399704e-05
229,2,train/loss,2.1739399433135986
229,2,train/lr,9.998550852757644e-05
230,2,train/loss,2.373455047607422
230,2,train/lr,9.998449193700269e-05
231,2,train/loss,2.1716010570526123
231,2,train/lr,9.998344089297651e-05
232,2,train/loss,2.0650389194488525
232,2,train/lr,9.998235539622239e-05
233,2,train/loss,2.3361072540283203
233,2,train/lr,9.998123544748852e-05
234,2,train/loss,2.085644245147705
234,2,train/lr,9.998008104754686e-05
235,2,train/loss,2.1095266342163086
235,2,train/lr,9.997889219719314e-05
236,2,train/loss,2.1873059272766113
236,2,train/lr,9.99776688972468e-05
237,2,train/loss,2.2216994762420654
237,2,train/lr,9.997641114855103e-05
238,2,train/loss,2.1974923610687256
238,2,train/lr,9.997511895197279e-05
239,2,train/loss,2.0634093284606934
239,2,train/lr,9.997379230840276e-05
240,2,train/loss,2.223860740661621
240,2,train/lr,9.997243121875538e-05
241,2,train/loss,2.2221033573150635
241,2,train/lr,9.997103568396882e-05
242,2,train/loss,2.47314453125
242,2,train/lr,9.996960570500501e-05
243,2,train/loss,2.308875560760498
243,2,train/lr,9.99681412828496e-05
244,2,train/loss,2.244279623031616
244,2,train/lr,9.996664241851197e-05
245,2,train/loss,2.188065767288208
245,2,train/lr,9.99651091130253e-05
246,2,train/loss,2.2499358654022217
246,2,train/lr,9.996354136744645e-05
247,2,train/loss,2.207230567932129
